REVIEWID,HOTELID,SERVICE,PRICE,ROOM,LOCATION,OVERALL
228,2099,3,2,3,4,3
229,2099,4,3,3,5,3
230,2099,5,5,5,5,5
231,2099,2,3,2,3,2
232,2099,2,2,2,3,2
233,2099,4,3,5,4,4
234,2099,4,4,4,4,4
235,2099,5,5,5,5,5
236,2099,5,5,5,5,5
237,2099,3,3,3,4,3
238,2099,5,5,5,4,5
239,2099,5,4,4,5,4
240,2099,1,1,2,1,1
241,2099,4,4,4,5,4
242,2099,5,5,5,5,5
243,2099,5,5,5,5,5
244,2099,5,4,5,5,4
245,2099,4,4,4,4,4
246,2099,5,4,5,5,5
247,2099,3,3,4,4,3
248,2099,5,3,5,5,4
249,2099,2,4,2,3,2
250,2099,5,5,5,4,5
251,2099,5,5,5,5,5
252,2099,3,3,4,4,3
253,2099,5,5,5,5,5
254,2099,5,5,5,5,5
255,2099,5,5,5,5,5
256,2099,5,5,5,5,5
257,2099,5,5,5,5,5
258,2099,5,5,5,5,5
259,2099,5,5,5,5,5
260,2099,5,4,5,5,5
261,2099,5,5,5,5,5
262,2099,5,5,5,5,5
263,2099,4,4,4,4,4
264,2099,5,4,5,3,4
265,2099,5,5,5,5,5
266,2099,5,5,5,5,5
267,2099,5,5,5,5,5
268,2099,3,2,3,4,3
269,2099,3,4,4,3,3
270,2099,5,5,5,5,5
271,2099,5,5,5,4,5
272,2099,1,1,1,1,1
273,2099,5,5,5,5,5
274,2099,5,5,5,5,5
275,2099,1,1,1,1,1
276,2099,5,5,5,5,5
277,2099,5,5,5,5,5
278,2099,5,5,5,5,5
279,2099,5,5,5,5,5
280,2099,5,5,5,5,5
281,2099,1,1,1,1,1
282,2099,5,5,5,5,5
1,2100,1,1,1,1,1
2,2100,2,5,3,3,3
3,2100,4,4,4,3,4
4,2100,4,4,4,4,4
5,2100,5,4,4,5,4
6,2100,3,4,3,3,3
7,2100,2,3,2,2,2
8,2100,2,2,2,3,2
9,2100,5,4,5,4,4
10,2100,1,1,1,1,1
11,2100,5,3,3,4,3
12,2100,3,2,3,3,3
13,2100,4,4,4,5,4
14,2100,1,1,2,1,1
15,2100,5,5,5,5,5
16,2100,5,5,4,5,4
17,2100,3,2,3,3,2
18,2100,2,2,2,1,2
19,2100,4,4,5,4,4
20,2100,5,5,5,5,5
21,2100,5,5,5,5,5
22,2100,5,5,5,5,5
23,2100,5,5,5,5,5
24,2100,5,5,5,4,5
25,2100,5,4,4,5,4
26,2100,5,5,5,3,4
27,2100,5,5,5,5,5
28,2100,4,3,4,2,3
29,2100,5,3,3,3,3
30,2100,1,3,2,2,2
31,2100,5,5,5,5,5
32,2100,1,3,2,3,2
33,2100,4,5,5,4,4
34,2100,1,2,1,1,1
35,2100,4,4,3,4,3
36,2100,1,1,1,1,1
37,2100,5,5,5,5,5
38,2100,1,3,1,1,1
39,2100,5,5,5,5,5
40,2100,5,5,5,5,5
41,2100,5,5,5,5,5
42,2100,4,2,3,3,2
43,2100,5,5,5,5,5
44,2100,5,4,5,5,4
45,2100,4,5,4,4,4
46,2100,4,4,4,4,4
47,2100,2,3,2,2,2
48,2100,5,4,5,4,4
49,2100,3,3,4,4,3
50,2100,1,1,3,1,1
51,2100,5,4,5,4,4
52,2100,5,5,4,5,4
53,2100,3,2,3,3,3
54,2100,5,5,5,5,5
55,2100,4,4,4,5,4
56,2100,5,5,5,5,5
57,2100,5,5,5,5,5
58,2100,4,4,4,5,4
59,2100,5,5,4,4,4
60,2100,4,4,4,5,4
61,2100,5,4,5,5,5
62,2100,4,5,5,5,4
63,2100,4,4,4,5,4
64,2100,5,5,5,5,5
65,2100,5,5,5,5,5
66,2100,3,3,3,4,3
67,2100,3,4,3,5,3
68,2100,2,2,2,3,2
69,2100,4,5,5,5,4
70,2100,5,5,5,5,5
71,2100,1,1,1,1,1
72,2100,5,5,5,5,5
73,2100,1,1,1,1,1
74,2100,3,4,4,3,3
75,2100,3,4,4,1,3
76,2100,1,2,3,1,2
77,2100,5,5,5,5,4
78,2100,2,2,3,1,2
79,2100,4,4,4,4,4
80,2100,5,4,5,3,4
81,2100,5,5,5,5,4
82,2100,5,5,5,5,5
83,2100,5,5,5,4,5
84,2100,4,4,4,4,4
85,2100,4,4,4,5,4
86,2100,5,5,5,5,5
87,2100,5,4,5,4,4
88,2100,5,5,5,5,5
89,2100,5,4,4,5,4
90,2100,1,1,1,1,1
91,2100,1,1,2,1,1
92,2100,1,1,1,1,1
93,2100,3,2,3,2,2
94,2100,5,5,5,5,5
95,2100,4,5,4,5,4
96,2100,2,4,4,3,2
97,2100,5,5,5,5,5
98,2100,4,5,4,5,4
99,2100,3,3,4,5,3
100,2100,5,5,5,5,5
101,2100,5,5,5,5,5
102,2100,5,5,5,5,5
103,2100,2,1,1,1,1
104,2100,5,5,5,5,5
105,2100,5,5,5,4,5
106,2100,5,5,5,5,4
107,2100,5,5,5,5,5
108,2100,5,5,5,5,5
109,2100,1,1,1,1,1
110,2100,2,2,3,2,1
111,2100,2,2,4,3,2
112,2100,1,2,1,1,1
113,2100,5,5,5,5,5
114,2100,3,3,1,2,2
115,2100,3,4,3,3,3
116,2100,3,3,2,3,3
117,2100,5,5,5,5,5
118,2100,5,5,5,5,5
119,2100,4,4,4,4,4
120,2100,3,3,2,3,3
121,2100,5,5,5,5,5
122,2100,5,5,5,5,5
123,2100,5,4,4,4,4
124,2100,3,5,3,3,3
125,2100,5,3,4,3,3
126,2100,4,4,5,4,4
127,2100,5,5,5,5,4
128,2100,3,4,4,5,4
129,2100,3,4,4,5,3
130,2100,4,4,5,4,4
131,2100,3,2,3,3,3
132,2100,4,3,4,4,4
133,2100,4,2,2,2,2
134,2100,5,4,5,4,4
135,2100,3,2,1,1,1
136,2100,5,5,5,5,5
137,2100,5,5,3,5,5
138,2100,3,3,4,3,3
139,2100,3,3,3,3,3
140,2100,5,4,5,5,4
141,2100,5,4,4,3,4
142,2100,5,5,5,5,5
143,2100,4,2,3,4,3
144,2100,5,4,4,5,4
145,2100,5,5,4,5,4
146,2100,5,5,4,5,5
147,2100,5,5,5,5,5
148,2100,4,3,4,3,3
149,2100,4,3,1,1,2
150,2100,3,3,4,4,3
151,2100,4,3,4,4,3
152,2100,4,4,4,5,4
153,2100,4,4,3,3,3
154,2100,5,5,5,5,5
155,2100,1,3,1,1,1
156,2100,5,5,5,5,5
157,2100,5,5,5,5,5
158,2100,4,3,5,4,4
159,2100,4,3,4,5,4
160,2100,5,5,5,4,4
161,2100,5,5,5,5,5
162,2100,3,4,4,3,3
163,2100,5,4,5,4,5
164,2100,4,4,4,4,4
165,2100,1,3,2,2,2
166,2100,3,3,3,4,3
167,2100,4,5,5,3,4
168,2100,5,5,5,5,5
169,2100,5,5,5,5,5
170,2100,1,1,1,1,1
171,2100,4,5,5,5,4
172,2100,5,5,4,4,4
173,2100,4,5,5,5,4
174,2100,5,4,4,5,4
175,2100,1,2,3,3,2
176,2100,5,5,5,5,5
177,2100,5,5,5,5,5
178,2100,5,4,5,5,4
179,2100,5,5,5,5,5
180,2100,5,5,5,5,5
181,2100,1,2,1,1,1
182,2100,5,5,4,5,4
183,2100,5,4,4,4,4
184,2100,4,3,5,5,4
185,2100,5,5,5,4,4
186,2100,4,3,3,3,3
187,2100,4,3,3,2,3
188,2100,5,5,5,4,5
189,2100,1,1,1,1,1
190,2100,4,4,4,4,4
191,2100,5,5,5,4,4
192,2100,5,5,5,5,5
193,2100,4,2,4,3,3
194,2100,5,5,5,5,5
195,2100,4,5,4,5,4
196,2100,4,4,4,4,4
197,2100,3,3,4,4,3
198,2100,4,5,4,4,4
199,2100,4,3,5,4,4
200,2100,4,4,5,5,4
201,2100,4,4,4,5,4
202,2100,5,4,3,4,3
203,2100,5,5,5,5,5
204,2100,5,5,5,5,4
205,2100,5,5,4,5,4
206,2100,4,4,5,5,4
207,2100,1,2,1,1,1
208,2100,2,2,3,3,2
209,2100,5,5,5,5,5
210,2100,1,1,1,1,1
211,2100,5,4,4,4,4
212,2100,4,3,4,4,3
213,2100,1,2,2,2,1
214,2100,1,1,1,1,1
215,2100,2,3,2,2,2
216,2100,5,4,4,5,4
217,2100,5,5,4,5,4
218,2100,3,2,1,3,2
219,2100,5,3,4,4,3
220,2100,5,5,5,5,5
221,2100,2,2,2,2,2
222,2100,5,3,3,5,3
223,2100,5,5,5,5,5
224,2100,5,4,5,3,4
225,2100,1,2,3,2,2
226,2100,2,2,3,2,2
227,2100,5,5,5,5,5
228,2100,5,4,5,5,5
229,2100,5,5,5,5,5
230,2100,4,3,5,4,3
231,2100,5,5,5,5,5
232,2100,4,4,4,5,4
233,2100,5,5,5,5,5
234,2100,3,5,4,5,4
235,2100,3,2,2,2,2
236,2100,5,4,5,5,4
237,2100,1,2,1,1,1
238,2100,1,1,1,1,1
239,2100,5,5,5,5,5
240,2100,3,4,4,4,4
241,2100,2,3,2,1,2
242,2100,1,2,3,1,1
243,2100,5,5,5,5,5
244,2100,4,5,4,4,3
245,2100,1,1,1,1,1
246,2100,4,4,3,5,3
247,2100,1,1,1,1,1
248,2100,3,2,2,2,2
249,2100,3,5,5,5,4
250,2100,4,4,5,5,4
251,2100,5,4,5,4,4
252,2100,4,3,4,3,3
253,2100,1,1,1,2,1
254,2100,4,5,4,4,4
255,2100,4,3,4,4,4
256,2100,4,2,2,2,2
257,2100,2,1,1,1,1
258,2100,3,3,3,4,3
259,2100,5,5,5,5,5
260,2100,1,1,1,2,1
261,2100,4,5,4,3,4
262,2100,1,1,1,1,1
263,2100,5,3,3,5,4
264,2100,5,5,5,5,5
265,2100,5,5,5,5,5
266,2100,5,5,5,5,4
267,2100,3,2,1,3,2
268,2100,5,5,5,3,4
269,2100,2,1,1,1,1
270,2100,1,1,1,1,1
271,2100,5,4,5,4,4
272,2100,2,2,2,2,2
273,2100,2,1,1,1,1
274,2100,5,4,4,4,4
275,2100,5,5,5,5,4
276,2100,4,4,5,4,4
277,2100,2,1,1,2,1
278,2100,3,4,4,5,4
279,2100,3,3,3,3,2
280,2100,4,4,5,4,4
281,2100,4,4,5,5,4
282,2100,5,5,4,5,4
283,2100,5,4,5,4,4
284,2100,3,1,1,4,2
285,2100,2,3,4,5,3
286,2100,3,2,3,3,2
287,2100,5,5,5,4,4
288,2100,4,4,5,4,4
289,2100,2,2,1,2,2
290,2100,2,3,2,3,2
291,2100,4,3,4,3,3
292,2100,5,5,5,4,5
293,2100,1,1,1,1,1
294,2100,5,3,4,3,3
295,2100,2,3,2,3,2
296,2100,1,1,1,1,1
297,2100,4,4,4,4,4
298,2100,4,4,5,5,4
299,2100,2,2,3,2,2
300,2100,4,4,4,5,4
301,2100,1,1,1,1,1
302,2100,4,4,5,4,4
303,2100,3,3,3,2,2
304,2100,5,4,5,5,4
305,2100,4,5,4,3,4
306,2100,5,5,5,4,4
307,2100,5,5,5,5,5
308,2100,4,4,4,4,4
309,2100,5,5,5,5,5
310,2100,2,3,2,3,2
311,2100,3,3,5,2,3
312,2100,5,5,5,4,4
313,2100,3,3,3,5,3
314,2100,5,5,5,5,5
315,2100,5,5,5,5,4
316,2100,5,5,5,5,5
317,2100,4,4,5,4,4
318,2100,3,2,2,1,2
319,2100,5,3,5,5,4
320,2100,1,1,1,2,1
321,2100,1,1,1,1,1
322,2100,1,1,1,1,1
323,2100,5,5,5,5,4
324,2100,2,2,2,2,2
325,2100,1,1,1,1,1
326,2100,1,1,1,2,1
327,2100,2,2,2,2,2
328,2100,5,3,4,4,4
329,2100,1,1,1,1,1
330,2100,1,1,1,1,1
331,2100,2,2,3,1,2
332,2100,1,2,3,2,2
333,2100,1,1,2,1,1
334,2100,1,2,2,1,1
335,2100,5,4,5,4,4
336,2100,1,1,1,1,1
337,2100,5,5,5,5,5
338,2100,5,5,5,5,5
339,2100,1,1,1,1,1
340,2100,5,5,5,5,5
341,2100,1,1,1,1,1
342,2100,1,1,1,1,1
343,2100,1,1,1,1,1
344,2100,4,4,3,4,4
345,2100,4,4,4,4,4
346,2100,5,5,5,5,5
347,2100,5,5,5,5,5
348,2100,5,5,5,5,5
349,2100,1,1,1,1,1
350,2100,4,4,4,4,4
351,2100,1,1,1,1,1
352,2100,1,1,1,1,1
353,2100,3,3,3,3,3
354,2100,4,4,4,4,4
355,2100,3,3,3,3,3
356,2100,5,5,5,5,5
357,2100,1,1,1,1,1
358,2100,4,4,4,4,4
359,2100,5,5,5,5,5
360,2100,4,4,4,4,4
361,2100,1,1,1,1,1
362,2100,5,5,5,5,5
363,2100,3,3,3,3,3
1,2101,5,5,5,5,5
2,2101,5,5,5,5,5
3,2101,5,5,5,5,5
4,2101,3,2,2,4,2
5,2101,1,1,1,1,1
6,2101,5,5,5,5,5
7,2101,3,3,3,4,3
8,2101,5,5,5,5,5
9,2101,3,3,4,4,3
10,2101,4,4,5,4,4
11,2101,4,4,5,5,4
12,2101,3,4,3,4,3
13,2101,4,4,4,4,3
14,2101,3,3,3,4,3
15,2101,5,5,5,5,5
16,2101,4,4,4,5,4
17,2101,4,5,5,5,4
18,2101,4,4,4,4,4
19,2101,2,3,2,3,2
20,2101,5,5,5,5,5
21,2101,5,4,4,5,5
22,2101,4,3,3,4,3
23,2101,5,5,5,5,5
24,2101,5,4,5,5,4
25,2101,5,5,4,4,4
26,2101,5,5,5,5,5
27,2101,4,4,5,5,4
28,2101,4,3,4,5,4
29,2101,5,5,5,5,5
30,2101,4,2,3,2,2
31,2101,4,3,3,4,3
32,2101,4,4,4,4,4
33,2101,5,4,4,5,4
34,2101,4,4,4,5,4
35,2101,5,5,5,5,5
36,2101,5,5,5,5,5
37,2101,5,4,5,5,5
38,2101,5,5,5,5,5
39,2101,5,5,5,5,5
40,2101,5,5,5,5,5
41,2101,5,5,5,5,5
42,2101,4,3,5,4,4
43,2101,5,3,4,5,4
44,2101,5,3,5,3,3
45,2101,5,5,5,5,5
46,2101,2,3,2,3,2
47,2101,3,2,4,3,2
48,2101,5,4,4,5,4
49,2101,5,5,4,3,4
50,2101,1,1,1,1,1
51,2101,3,4,3,3,3
52,2101,4,4,4,4,4
53,2101,5,4,5,5,4
54,2101,3,3,3,4,3
55,2101,3,3,4,5,3
56,2101,5,3,3,3,3
57,2101,5,5,4,5,4
58,2101,5,5,5,5,5
59,2101,3,4,2,3,2
60,2101,2,3,4,4,3
61,2101,5,5,5,4,5
62,2101,5,5,5,5,5
63,2101,4,5,4,4,4
64,2101,5,5,5,5,4
65,2101,4,4,5,5,4
66,2101,5,5,5,5,5
67,2101,3,3,3,5,3
68,2101,5,4,4,5,4
69,2101,4,5,4,4,4
70,2101,4,3,4,5,4
71,2101,3,3,3,3,3
72,2101,5,5,5,5,5
73,2101,4,4,4,5,4
74,2101,4,4,4,5,4
75,2101,4,4,4,5,4
76,2101,3,3,3,3,3
77,2101,5,5,5,5,5
78,2101,5,5,5,5,5
79,2101,5,3,4,3,3
80,2101,3,3,3,3,3
81,2101,5,5,5,5,5
82,2101,5,4,5,4,4
83,2101,5,5,5,5,5
84,2101,5,5,5,5,5
85,2101,5,3,5,5,4
86,2101,5,3,5,4,4
87,2101,5,3,5,4,4
88,2101,4,5,5,5,4
89,2101,4,4,5,5,4
90,2101,5,5,5,5,4
91,2101,4,5,4,4,4
92,2101,4,5,5,5,4
93,2101,5,4,5,4,4
94,2101,5,4,5,5,4
95,2101,1,1,1,1,1
96,2101,4,5,4,5,4
97,2101,4,4,4,3,4
98,2101,5,3,5,5,4
99,2101,3,3,4,3,3
100,2101,5,3,5,5,4
101,2101,5,5,5,5,5
102,2101,4,4,3,4,4
103,2101,4,4,4,5,4
104,2101,2,1,2,3,2
105,2101,5,5,5,5,5
106,2101,5,5,5,5,5
107,2101,5,5,5,5,5
108,2101,5,4,5,5,5
109,2101,5,5,5,5,5
110,2101,4,3,5,5,4
111,2101,5,5,5,5,5
112,2101,3,2,3,3,2
113,2101,5,5,5,5,4
114,2101,5,5,5,5,5
115,2101,5,4,4,5,4
116,2101,5,5,5,5,5
117,2101,5,5,4,5,4
118,2101,5,5,5,5,5
119,2101,5,5,5,4,5
120,2101,5,4,5,5,5
121,2101,2,1,3,2,2
122,2101,5,4,5,5,4
123,2101,5,4,4,3,4
124,2101,4,4,5,5,4
125,2101,5,5,5,5,5
126,2101,5,4,5,4,4
127,2101,5,4,4,4,4
128,2101,4,4,4,4,4
129,2101,4,3,3,4,3
130,2101,5,5,5,5,4
131,2101,5,5,5,5,5
132,2101,5,4,4,5,4
133,2101,2,1,2,2,2
134,2101,5,5,5,5,5
135,2101,4,3,2,2,2
136,2101,5,5,5,5,5
137,2101,3,3,5,4,3
138,2101,5,4,5,4,5
139,2101,5,5,5,5,5
140,2101,5,3,4,4,4
141,2101,5,5,5,5,5
142,2101,4,3,5,5,4
143,2101,5,5,5,4,5
144,2101,5,3,4,5,3
145,2101,4,4,4,4,4
146,2101,4,4,4,5,4
147,2101,5,5,5,5,5
148,2101,5,5,5,5,5
149,2101,3,2,2,2,2
150,2101,4,2,4,5,4
151,2101,5,5,5,5,5
152,2101,5,4,4,5,4
153,2101,2,3,2,1,2
154,2101,5,5,5,5,5
155,2101,4,4,5,5,4
156,2101,4,3,5,5,4
157,2101,3,2,2,3,3
158,2101,5,4,4,4,4
159,2101,3,3,4,4,3
160,2101,4,4,5,5,4
161,2101,3,3,3,3,3
162,2101,5,5,5,5,5
163,2101,4,3,5,5,4
164,2101,5,4,4,3,4
165,2101,5,4,4,5,4
166,2101,4,4,4,5,4
167,2101,4,4,5,4,4
168,2101,3,3,4,4,3
169,2101,4,2,3,2,2
170,2101,5,3,4,4,4
171,2101,2,2,2,3,2
172,2101,4,3,3,4,3
173,2101,4,4,4,5,4
174,2101,5,5,5,5,5
175,2101,2,1,1,1,1
176,2101,5,5,5,5,5
177,2101,5,5,5,5,5
178,2101,4,4,4,5,4
179,2101,5,4,4,2,4
180,2101,5,5,5,5,5
181,2101,3,3,4,3,3
182,2101,5,5,5,5,5
183,2101,5,3,4,5,4
184,2101,5,4,5,4,4
185,2101,5,5,5,5,5
186,2101,5,4,4,5,4
187,2101,5,3,3,4,3
188,2101,4,2,3,3,3
189,2101,5,4,4,4,4
190,2101,5,5,5,5,5
191,2101,5,5,5,5,5
192,2101,1,1,1,1,1
193,2101,3,1,3,2,2
194,2101,4,3,4,5,4
195,2101,2,1,3,2,2
196,2101,1,1,1,1,1
197,2101,5,5,5,5,5
198,2101,3,4,4,5,4
199,2101,2,2,2,1,2
200,2101,4,4,4,5,4
201,2101,5,5,5,5,5
202,2101,5,5,5,5,5
203,2101,5,4,4,5,4
204,2101,5,4,4,5,4
205,2101,5,4,4,5,4
206,2101,5,5,5,5,5
207,2101,5,4,4,5,4
208,2101,5,5,5,5,5
209,2101,4,4,5,4,4
210,2101,2,2,2,4,2
211,2101,5,5,5,5,5
212,2101,4,3,4,5,4
213,2101,3,3,4,4,3
214,2101,5,5,4,5,4
215,2101,2,1,2,3,2
216,2101,4,2,3,2,2
217,2101,5,4,4,4,4
218,2101,4,5,4,5,4
219,2101,1,1,1,1,1
220,2101,1,1,1,1,1
221,2101,2,2,2,3,2
222,2101,4,4,5,4,4
223,2101,2,2,2,2,2
224,2101,4,4,5,5,4
225,2101,3,3,3,3,3
226,2101,4,4,4,4,4
227,2101,5,5,5,5,5
228,2101,4,4,5,5,4
229,2101,1,2,2,2,2
230,2101,4,4,4,4,4
231,2101,5,3,5,5,4
232,2101,5,5,5,5,5
233,2101,5,5,5,5,5
234,2101,3,3,3,4,3
235,2101,1,1,1,1,1
236,2101,2,2,2,3,2
237,2101,5,4,4,4,4
238,2101,3,3,3,3,3
239,2101,3,3,3,3,3
240,2101,2,2,2,1,2
241,2101,4,3,3,4,3
242,2101,5,5,5,5,5
243,2101,5,4,4,4,4
244,2101,4,4,4,4,4
245,2101,5,5,5,5,5
246,2101,5,4,5,4,4
247,2101,5,5,5,5,5
248,2101,4,4,4,4,4
249,2101,4,4,4,4,4
250,2101,5,5,5,5,5
251,2101,5,5,5,5,5
252,2101,3,3,3,3,3
253,2101,1,1,1,1,1
254,2101,5,5,5,5,5
255,2101,1,1,1,1,1
256,2101,5,5,5,5,5
257,2101,5,5,5,5,5
258,2101,1,1,1,1,1
259,2101,5,5,5,5,5
1,2103,5,5,5,5,5
2,2103,4,4,4,4,4
3,2103,5,5,5,5,5
4,2103,5,4,5,4,4
5,2103,5,5,5,5,5
6,2103,5,5,5,5,5
7,2103,1,1,2,1,1
8,2103,1,1,1,1,1
9,2103,5,5,5,5,5
10,2103,5,5,5,5,5
11,2103,5,5,5,5,5
12,2103,2,3,2,3,2
13,2103,3,3,4,3,3
14,2103,4,5,4,5,4
15,2103,5,5,4,5,4
16,2103,5,5,5,5,5
17,2103,5,5,5,5,5
18,2103,1,2,2,3,2
19,2103,4,5,4,4,4
20,2103,3,2,2,2,2
21,2103,3,2,2,2,2
22,2103,5,5,5,5,5
23,2103,5,5,5,5,5
24,2103,4,3,4,4,3
25,2103,4,5,5,4,4
26,2103,5,4,5,4,4
27,2103,5,5,5,5,5
28,2103,5,5,5,5,5
29,2103,5,5,5,5,5
30,2103,5,5,5,3,5
31,2103,5,5,5,5,5
32,2103,5,5,5,5,5
33,2103,5,5,5,5,5
34,2103,4,4,4,5,4
35,2103,5,5,5,5,5
36,2103,5,4,5,5,5
37,2103,5,5,5,5,5
38,2103,5,4,5,5,4
39,2103,5,5,5,5,5
40,2103,5,5,5,5,5
41,2103,5,4,4,5,4
42,2103,4,3,4,4,4
43,2103,3,3,3,5,3
44,2103,4,2,2,2,2
45,2103,5,5,5,5,5
46,2103,5,5,5,5,5
47,2103,5,5,5,5,5
48,2103,4,4,5,4,4
49,2103,5,5,5,5,5
50,2103,5,5,5,5,5
51,2103,3,3,3,3,3
52,2103,5,4,4,4,4
53,2103,5,5,5,4,4
54,2103,3,2,2,2,2
55,2103,2,2,2,1,2
56,2103,5,5,5,5,5
57,2103,4,3,3,4,3
58,2103,3,3,4,3,3
59,2103,5,5,5,5,5
60,2103,3,3,3,4,3
61,2103,5,3,4,4,3
62,2103,5,5,5,5,5
63,2103,5,5,5,5,5
64,2103,5,5,5,5,5
65,2103,5,4,4,5,4
66,2103,5,3,5,5,4
67,2103,4,5,5,3,4
68,2103,2,2,2,2,2
69,2103,5,5,5,5,5
70,2103,5,5,4,5,4
71,2103,2,2,3,2,2
72,2103,2,2,2,2,2
73,2103,5,5,5,5,5
74,2103,5,4,5,5,5
75,2103,3,3,3,3,3
76,2103,2,3,3,5,3
77,2103,4,4,4,4,4
78,2103,5,5,5,5,5
79,2103,5,4,5,4,4
80,2103,5,3,4,2,4
81,2103,5,5,5,5,5
82,2103,5,5,5,4,4
83,2103,5,5,5,5,5
1,2107,4,4,5,5,4
2,2107,4,4,4,3,4
3,2107,5,5,5,5,5
4,2107,5,4,5,5,5
5,2107,2,2,2,3,2
6,2107,3,3,3,3,3
7,2107,5,5,5,5,5
8,2107,5,3,4,5,4
9,2107,5,5,5,5,5
10,2107,5,5,5,5,5
11,2107,5,5,5,5,5
12,2107,5,4,4,5,4
13,2107,5,5,4,4,4
14,2107,5,4,5,5,4
15,2107,2,3,2,3,2
16,2107,3,2,2,2,2
17,2107,1,1,1,1,1
18,2107,5,5,5,5,5
19,2107,5,5,5,5,5
20,2107,5,5,5,5,5
21,2107,5,5,5,5,5
22,2107,4,3,4,4,4
23,2107,4,4,4,4,4
24,2107,1,1,1,1,1
25,2107,5,4,4,4,4
26,2107,5,5,5,5,5
27,2107,5,4,5,4,4
28,2107,5,5,5,5,5
29,2107,5,5,4,5,4
30,2107,5,5,5,5,5
31,2107,3,2,2,2,2
32,2107,4,4,5,5,4
33,2107,5,5,5,5,5
34,2107,2,1,2,1,1
35,2107,5,5,5,5,5
36,2107,2,3,2,3,2
37,2107,5,5,5,5,5
38,2107,5,3,5,5,4
39,2107,3,4,4,5,4
40,2107,2,1,1,1,1
41,2107,4,4,3,5,3
42,2107,2,2,1,2,2
43,2107,3,2,3,4,3
44,2107,5,5,5,5,5
45,2107,4,1,4,3,3
46,2107,5,5,5,5,5
47,2107,2,3,3,4,3
48,2107,4,4,5,5,4
49,2107,5,2,4,5,4
50,2107,5,5,5,5,5
51,2107,5,4,5,4,4
52,2107,2,1,2,2,2
53,2107,4,4,5,5,4
54,2107,4,3,4,5,4
55,2107,5,5,4,5,4
56,2107,5,4,4,4,4
57,2107,4,3,3,3,3
58,2107,5,4,5,5,5
59,2107,5,5,5,5,5
60,2107,5,5,5,5,5
61,2107,2,3,2,2,2
62,2107,5,4,5,4,4
63,2107,1,1,1,1,1
64,2107,4,4,4,5,4
65,2107,4,4,5,4,4
66,2107,3,4,5,3,4
67,2107,4,4,4,5,4
68,2107,5,5,5,5,4
69,2107,5,4,4,5,4
70,2107,5,5,5,5,5
71,2107,5,5,5,5,5
72,2107,5,4,4,5,4
73,2107,5,5,5,5,5
74,2107,5,5,5,5,5
75,2107,5,5,5,5,5
76,2107,5,4,4,5,4
77,2107,5,5,5,5,5
78,2107,1,1,1,1,1
79,2107,5,5,5,5,5
80,2107,5,4,5,5,4
81,2107,5,4,5,5,5
82,2107,5,5,5,5,5
83,2107,5,5,5,5,5
84,2107,5,3,5,5,4
85,2107,5,5,5,5,5
86,2107,2,2,2,4,2
87,2107,5,5,5,4,5
88,2107,5,5,5,5,5
89,2107,1,1,1,1,1
90,2107,4,4,4,5,4
91,2107,4,3,4,3,4
92,2107,1,2,4,2,2
93,2107,4,4,4,5,4
94,2107,2,2,3,2,2
95,2107,5,5,4,5,4
96,2107,2,2,2,4,2
97,2107,5,5,5,5,5
98,2107,5,4,5,5,4
99,2107,5,5,5,5,5
100,2107,5,5,5,5,5
101,2107,5,5,5,5,5
102,2107,5,5,5,5,5
103,2107,5,4,5,5,5
104,2107,5,5,5,5,5
105,2107,3,3,3,4,3
106,2107,5,5,5,5,5
107,2107,4,5,5,5,5
108,2107,5,4,5,3,4
109,2107,5,4,4,5,4
110,2107,5,4,4,4,4
111,2107,5,3,5,4,4
112,2107,1,1,2,3,1
113,2107,5,5,5,5,5
114,2107,3,2,2,3,2
115,2107,3,2,3,3,3
116,2107,4,4,4,4,4
117,2107,3,3,3,3,3
118,2107,2,2,3,3,2
119,2107,4,3,4,4,4
120,2107,5,5,5,5,5
121,2107,5,4,5,4,4
122,2107,4,2,2,4,2
123,2107,5,5,5,5,5
124,2107,5,4,4,4,4
125,2107,5,5,5,5,5
126,2107,3,3,3,3,3
127,2107,5,5,5,5,5
128,2107,5,4,4,4,4
129,2107,5,5,5,5,5
130,2107,5,5,5,5,5
131,2107,5,5,5,5,5
132,2107,4,4,4,5,4
133,2107,4,3,4,4,3
134,2107,5,4,4,5,4
135,2107,5,5,5,5,5
136,2107,5,5,5,5,5
137,2107,5,4,5,5,5
138,2107,1,2,2,3,2
139,2107,3,2,5,4,3
140,2107,5,5,5,5,5
141,2107,5,4,4,4,4
142,2107,5,5,5,5,4
143,2107,5,5,5,5,5
144,2107,4,4,5,5,4
145,2107,4,4,3,5,4
146,2107,5,5,5,5,5
147,2107,2,4,2,3,3
148,2107,5,5,5,5,5
149,2107,5,5,5,5,5
150,2107,3,2,3,3,3
151,2107,4,4,4,5,4
152,2107,5,5,4,4,4
153,2107,5,5,5,5,5
154,2107,5,4,4,5,4
155,2107,5,3,5,5,4
156,2107,3,2,3,2,2
157,2107,5,5,5,5,5
158,2107,4,4,3,5,4
159,2107,5,5,5,5,5
160,2107,5,4,5,4,4
161,2107,5,5,5,5,5
162,2107,5,5,5,5,5
163,2107,5,5,5,5,5
164,2107,4,4,3,3,3
165,2107,5,5,5,4,4
166,2107,5,5,5,5,5
167,2107,3,3,3,5,3
168,2107,5,5,5,5,5
169,2107,2,3,2,1,2
170,2107,5,5,5,5,5
